Index;ThreadID;Time;Severity;Location;Detail;Exception
26 User: undefined;1;2019-01-05 12:52:02.9561;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
27 User: undefined;1;2019-01-05 12:52:02.9800;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]');";
28 User: undefined;1;2019-01-05 12:52:02.9996;INFO;;"Executed DbCommand (20ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]');";
29 User: undefined;1;2019-01-05 12:52:02.9996;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
30 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
31 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
32 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
33 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
34 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
35 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
36 User: undefined;1;2019-01-05 12:52:03.0037;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
37 User: undefined;1;2019-01-05 12:52:03.0185;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]');";
38 User: undefined;1;2019-01-05 12:52:03.0185;INFO;;"Executed DbCommand (4ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]');";
39 User: undefined;1;2019-01-05 12:52:03.0185;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
40 User: undefined;1;2019-01-05 12:52:03.0185;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
41 User: undefined;1;2019-01-05 12:52:03.0185;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
42 User: undefined;1;2019-01-05 12:52:03.0337;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
43 User: undefined;1;2019-01-05 12:52:03.0337;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT [MigrationId], [ProductVersion]
FROM [__EFMigrationsHistory]
ORDER BY [MigrationId];";
44 User: undefined;1;2019-01-05 12:52:03.0337;INFO;;"Executed DbCommand (4ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT [MigrationId], [ProductVersion]
FROM [__EFMigrationsHistory]
ORDER BY [MigrationId];";
45 User: undefined;1;2019-01-05 12:52:03.0337;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
46 User: undefined;1;2019-01-05 12:52:03.0337;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
47 User: undefined;1;2019-01-05 12:52:03.0337;DEBUG;;A data reader was disposed.;
48 User: undefined;1;2019-01-05 12:52:03.0620;INFO;;No migrations were applied. The database is already up to date.;
49 User: undefined;1;2019-01-05 12:52:03.0662;DEBUG;;'ApplicationDbContext' disposed.;
50 User: undefined;1;2019-01-05 12:52:03.0662;DEBUG;;Hosting starting;
51 User: undefined;1;2019-01-05 12:52:03.2471;INFO;;User profile is available. Using 'C:\Users\Sergey\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.;
52 User: undefined;1;2019-01-05 12:52:03.2561;DEBUG;;Reading data from file 'C:\Users\Sergey\AppData\Local\ASP.NET\DataProtection-Keys\key-f619a787-c002-4edb-af64-2f1d52938742.xml'.;
53 User: undefined;1;2019-01-05 12:52:03.2689;DEBUG;;Found key {f619a787-c002-4edb-af64-2f1d52938742}.;
54 User: undefined;1;2019-01-05 12:52:03.2920;DEBUG;;Considering key {f619a787-c002-4edb-af64-2f1d52938742} with expiration date 2019-04-05 09:45:12Z as default key.;
55 User: undefined;1;2019-01-05 12:52:03.3743;DEBUG;;Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=2.1.1.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60;
56 User: undefined;1;2019-01-05 12:52:03.3743;DEBUG;;Decrypting secret element using Windows DPAPI.;
57 User: undefined;1;2019-01-05 12:52:03.3799;DEBUG;;Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=2.1.1.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60;
58 User: undefined;1;2019-01-05 12:52:03.3799;DEBUG;;Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC.;
59 User: undefined;1;2019-01-05 12:52:03.3799;DEBUG;;Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC.;
60 User: undefined;1;2019-01-05 12:52:03.3946;DEBUG;;Using key {f619a787-c002-4edb-af64-2f1d52938742} as the default key.;
61 User: undefined;1;2019-01-05 12:52:03.3946;DEBUG;;Key ring with default key {f619a787-c002-4edb-af64-2f1d52938742} was loaded during application startup.;
62 User: undefined;1;2019-01-05 12:52:03.5160;DEBUG;;Registered SignalR Protocol: json, implemented by Microsoft.AspNetCore.SignalR.Protocol.JsonHubProtocol.;
63 User: undefined;1;2019-01-05 12:52:03.5677;TRACE;;'AppHub' hub method 'Initialize' is bound.;
64 User: undefined;1;2019-01-05 12:52:03.5804;TRACE;;'AppHub' hub method 'NotifyAll' is bound.;
65 User: undefined;1;2019-01-05 12:52:03.6252;DEBUG;;Compatibility switch AllowInputFormatterExceptionMessages in type MvcJsonOptions is using compatibility value True for version Version_2_1;
66 User: undefined;1;2019-01-05 12:52:03.6995;DEBUG;;Compatibility switch AllowCombiningAuthorizeFilters in type MvcOptions is using compatibility value True for version Version_2_1;
67 User: undefined;1;2019-01-05 12:52:03.6995;DEBUG;;Compatibility switch AllowBindingHeaderValuesToNonStringModelTypes in type MvcOptions is using compatibility value True for version Version_2_1;
68 User: undefined;1;2019-01-05 12:52:03.6995;DEBUG;;Compatibility switch AllowValidatingTopLevelNodes in type MvcOptions is using compatibility value True for version Version_2_1;
69 User: undefined;1;2019-01-05 12:52:03.7059;DEBUG;;Compatibility switch InputFormatterExceptionPolicy in type MvcOptions is using compatibility value MalformedInputExceptions for version Version_2_1;
70 User: undefined;1;2019-01-05 12:52:03.7059;DEBUG;;Compatibility switch SuppressBindingUndefinedValueToEnumType in type MvcOptions is using compatibility value True for version Version_2_1;
71 User: undefined;1;2019-01-05 12:52:03.7208;DEBUG;;Compatibility switch AllowAreas in type RazorPagesOptions is using compatibility value True for version Version_2_1;
72 User: undefined;1;2019-01-05 12:52:03.7208;DEBUG;;Compatibility switch AllowMappingHeadRequestsToGetHandler in type RazorPagesOptions is using compatibility value True for version Version_2_1;
73 User: undefined;1;2019-01-05 12:52:03.7628;DEBUG;;Compatibility switch SuppressTempDataAttributePrefix in type MvcViewOptions is using compatibility value True for version Version_2_1;
74 User: undefined;1;2019-01-05 12:52:03.7913;DEBUG;;Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexTypeModelBinderProvider;
1 User: undefined;1;2019-01-05 12:52:03.9147;DEBUG;;Failed to locate the development https certificate at '(null)'.;
2 User: undefined;1;2019-01-05 12:52:03.9673;TRACE;;Starting connection heartbeat.;
3 User: undefined;1;2019-01-05 12:52:03.9847;DEBUG;;Hosting started;
4 User: undefined;1;2019-01-05 12:52:03.9864;DEBUG;;Loaded hosting startup assembly Presentation;
5 User: undefined;1;2019-01-05 12:52:03.9864;DEBUG;;Loaded hosting startup assembly Microsoft.AspNetCore.Server.IISIntegration;
6 User: undefined;3;2019-01-05 12:52:04.2329;DEBUG;;"Connection id ""0HLJIUDP6SDLB"" started.";
7 User: undefined;4;2019-01-05 12:52:04.3332;DEBUG;;"Connection id ""0HLJIUDP6SDLC"" started.";
8 User: undefined;6;2019-01-05 12:52:04.3599;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/  ;
9 User: undefined;7;2019-01-05 12:52:04.3599;INFO;;Request starting HTTP/1.1 DEBUG http://localhost:7053/  0;
10 User: undefined;7;2019-01-05 12:52:04.3715;DEBUG;;Wildcard detected, all requests with hosts will be allowed.;
11 User: undefined;6;2019-01-05 12:52:04.3715;DEBUG;;Wildcard detected, all requests with hosts will be allowed.;
12 User: undefined;7;2019-01-05 12:52:04.3715;TRACE;;All hosts are allowed.;
13 User: undefined;6;2019-01-05 12:52:04.3715;TRACE;;All hosts are allowed.;
14 User: undefined;7;2019-01-05 12:52:04.4200;DEBUG;;"Connection id ""0HLJIUDP6SDLC"" completed keep alive response.";
15 User: undefined;7;2019-01-05 12:52:04.4300;INFO;;Request finished in 71.2656ms 200 ;
16 User: undefined;6;2019-01-05 12:52:04.4643;DEBUG;;The request path / does not match a supported file type;
17 User: undefined;6;2019-01-05 12:52:04.4881;DEBUG;;Request did not match any routes.;
18 User: undefined;6;2019-01-05 12:52:04.5511;DEBUG;;AuthenticationScheme: Identity.Application was not authenticated.;
19 User: undefined;6;2019-01-05 12:52:04.8960;DEBUG;;Request successfully matched the route with name 'default' and template '{controller=SchoolStaff}/{action=Index}/{id?}'.;
20 User: undefined;6;2019-01-05 12:52:04.9187;INFO;;"Route matched with {action = ""Index"", controller = ""SchoolStaff"", page = """", area = """"}. Executing action Presentation.Controllers.SchoolStaffController.Index (Presentation)";
21 User: undefined;6;2019-01-05 12:52:04.9187;DEBUG;;Execution plan of authorization filters (in the following order): Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter;
22 User: undefined;6;2019-01-05 12:52:04.9187;DEBUG;;Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
23 User: undefined;6;2019-01-05 12:52:04.9250;DEBUG;;Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Internal.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter;
24 User: undefined;6;2019-01-05 12:52:04.9250;DEBUG;;Execution plan of exception filters (in the following order): None;
25 User: undefined;6;2019-01-05 12:52:04.9250;DEBUG;;Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
26 User: undefined;6;2019-01-05 12:52:04.9250;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
27 User: undefined;6;2019-01-05 12:52:04.9475;INFO;;Authorization failed.;
28 User: undefined;6;2019-01-05 12:52:04.9475;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
29 User: undefined;6;2019-01-05 12:52:04.9475;INFO;;Authorization failed for the request at filter 'Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter'.;
30 User: undefined;6;2019-01-05 12:52:04.9580;TRACE;;Before executing action result Microsoft.AspNetCore.Mvc.ChallengeResult.;
31 User: undefined;6;2019-01-05 12:52:04.9580;INFO;;Executing ChallengeResult with authentication schemes ().;
32 User: undefined;6;2019-01-05 12:52:04.9720;INFO;;AuthenticationScheme: Identity.Application was challenged.;
33 User: undefined;6;2019-01-05 12:52:04.9720;TRACE;;After executing action result Microsoft.AspNetCore.Mvc.ChallengeResult.;
34 User: undefined;7;2019-01-05 12:52:04.9720;TRACE;;Scanning connections.;
35 User: undefined;6;2019-01-05 12:52:04.9720;INFO;;Executed action Presentation.Controllers.SchoolStaffController.Index (Presentation) in 45.7438ms;
36 User: undefined;7;2019-01-05 12:52:04.9720;TRACE;;Scanned connections in 00:00:00.0057365.;
37 User: undefined;6;2019-01-05 12:52:04.9933;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
38 User: undefined;6;2019-01-05 12:52:04.9933;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
39 User: undefined;6;2019-01-05 12:52:05.0035;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
40 User: undefined;6;2019-01-05 12:52:05.0035;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
41 User: undefined;6;2019-01-05 12:52:05.0035;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
42 User: undefined;6;2019-01-05 12:52:05.0212;DEBUG;;"Connection id ""0HLJIUDP6SDLB"" completed keep alive response.";
43 User: undefined;6;2019-01-05 12:52:05.0212;DEBUG;;'ApplicationDbContext' disposed.;
44 User: undefined;7;2019-01-05 12:52:05.0212;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/Identity/Account/Login?ReturnUrl=%2F  ;
45 User: undefined;6;2019-01-05 12:52:05.0212;INFO;;Request finished in 672.0308ms 302 ;
46 User: undefined;7;2019-01-05 12:52:05.0212;TRACE;;All hosts are allowed.;
47 User: undefined;7;2019-01-05 12:52:05.0356;DEBUG;;The request path /Identity/Account/Login does not match a supported file type;
48 User: undefined;7;2019-01-05 12:52:05.0356;DEBUG;;Request did not match any routes.;
49 User: undefined;7;2019-01-05 12:52:05.0356;DEBUG;;AuthenticationScheme: Identity.Application was not authenticated.;
50 User: undefined;7;2019-01-05 12:52:05.0356;DEBUG;;Request successfully matched the route with name '(null)' and template 'Identity/Account/Login'.;
51 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/AccessDenied.cshtml'.;
52 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ConfirmEmail.cshtml'.;
53 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ExternalLogin.cshtml'.;
54 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPassword.cshtml'.;
55 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPasswordConfirmation.cshtml'.;
56 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Lockout.cshtml'.;
57 User: undefined;7;2019-01-05 12:52:05.0509;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Login.cshtml'.;
58 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWith2fa.cshtml'.;
59 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWithRecoveryCode.cshtml'.;
60 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Logout.cshtml'.;
61 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DeletePersonalData.cshtml'.;
62 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DownloadPersonalData.cshtml'.;
63 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/PersonalData.cshtml'.;
64 User: undefined;7;2019-01-05 12:52:05.0653;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_Layout.cshtml'.;
65 User: undefined;7;2019-01-05 12:52:05.0810;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ManageNav.cshtml'.;
66 User: undefined;7;2019-01-05 12:52:05.0810;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_StatusMessage.cshtml'.;
67 User: undefined;7;2019-01-05 12:52:05.0810;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewImports.cshtml'.;
68 User: undefined;7;2019-01-05 12:52:05.0810;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Register.cshtml'.;
69 User: undefined;7;2019-01-05 12:52:05.0810;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPassword.cshtml'.;
70 User: undefined;7;2019-01-05 12:52:05.0810;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPasswordConfirmation.cshtml'.;
71 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/_ViewImports.cshtml'.;
72 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Error.cshtml'.;
73 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
74 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewImports.cshtml'.;
75 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewStart.cshtml'.;
76 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Create.cshtml'.;
77 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Delete.cshtml'.;
78 User: undefined;7;2019-01-05 12:52:05.0973;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Details.cshtml'.;
79 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Edit.cshtml'.;
80 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Index.cshtml'.;
81 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/LinkSchoolStaffAdministration.cshtml'.;
82 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/About.cshtml'.;
83 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Contact.cshtml'.;
84 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Index.cshtml'.;
85 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Privacy.cshtml'.;
86 User: undefined;7;2019-01-05 12:52:05.1136;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Messages/Index.cshtml'.;
87 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Create.cshtml'.;
88 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Delete.cshtml'.;
89 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Details.cshtml'.;
90 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Edit.cshtml'.;
91 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Index.cshtml'.;
92 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Create.cshtml'.;
93 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Delete.cshtml'.;
94 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Details.cshtml'.;
95 User: undefined;7;2019-01-05 12:52:05.1290;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Edit.cshtml'.;
96 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Index.cshtml'.;
97 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/LinkSchoolStaffAdministration.cshtml'.;
98 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/LinkSchoolStaffSubject.cshtml'.;
99 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SentMessage/Create.cshtml'.;
100 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/Error.cshtml'.;
101 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_CookieConsentPartial.cshtml'.;
102 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_Layout.cshtml'.;
103 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_LoginPartial.cshtml'.;
104 User: undefined;7;2019-01-05 12:52:05.1435;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_ValidationScriptsPartial.cshtml'.;
105 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Create.cshtml'.;
106 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Delete.cshtml'.;
107 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Details.cshtml'.;
108 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Edit.cshtml'.;
109 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Index.cshtml'.;
110 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/LinkSchoolStaffSubject.cshtml'.;
111 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/_ViewImports.cshtml'.;
112 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/_ViewStart.cshtml'.;
113 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/AccessDenied.cshtml'.;
114 User: undefined;7;2019-01-05 12:52:05.1586;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ConfirmEmail.cshtml'.;
115 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ExternalLogin.cshtml'.;
116 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPassword.cshtml'.;
117 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPasswordConfirmation.cshtml'.;
118 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Lockout.cshtml'.;
119 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Login.cshtml'.;
120 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWith2fa.cshtml'.;
121 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWithRecoveryCode.cshtml'.;
122 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Logout.cshtml'.;
123 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ChangePassword.cshtml'.;
124 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DeletePersonalData.cshtml'.;
